codigo,tit_original,tit_convertido
72736,METODOLOGIA PROBLEMATIZADORA: ESTRATÉGIA DE EDUCAÇÃO PERMANENTE NA TERAPIA RENAL SUBSTITUTIVA,Metodologia Problematizadora: Estratégia de Educação Permanente na Terapia Renal Substitutiva
72742,VASCULITE CRIOGLOBULINÊMICA: APRESENTAÇÃO POUCO FREQUENTE DO MIELOMA MÚLTIPO,Vasculite Crioglobulinêmica: Apresentação Pouco Frequente do Mieloma Múltipo
72744,PACIENTES COM NEFRITE LÚPICA (NL) COM FORMA CRESCÊNTICA APRESENTAM MENOR INTENSIDADE NA IMUNOFLUORESCÊNCIA (IF) PARA IGG,Pacientes com Nefrite Lúpica (NL) com Forma Crescêntica Apresentam Menor Intensidade na Imunofluorescência (IF) para IGG
72750,"COGNIÇÃO, FUNCIONALIDADE E QUALIDADE DE VIDA DOS PACIENTES IDOSOS EM HEMODIÁLISE CRÔNICA","Cognição, Funcionalidade e Qualidade de Vida dos Pacientes Idosos em Hemodiálise Crônica"
72755,CARACTERÍSTICAS CLÍNICAS E RADIOLÓGICAS DE PACIENTES COM DRPAR EM IDADE MAIS TARDIA,Características Clínicas e Radiológicas de Pacientes com DRPAR em Idade Mais Tardia
72766,PERSISTENT OVERHYDRATION AS AN INDEPENDENT RISK FACTOR FOR ENTERIC PERITONITIS IN PREVALENT PERITONEAL DIALYSIS PATIENTS,Persistent Overhydration as an Independent Risk Factor for Enteric Peritonitis in Prevalent Peritoneal Dialysis Patients
72768,RELATO DE CASO: INSUFICIÊNCIA RENAL AGUDA PÓS-RENAL POR FIBROSE RETROPERITONIAL.,Relato de Caso: Insuficiência Renal Aguda Pós-Renal por Fibrose Retroperitonial.
72780,PERFIL DOS TRANSPLANTADOS RENAIS COM INFECÇÃO OU DOENÇA POR CITOMEGALOVÍRUS TRATADOS COM FOSCARNET E ANÁLISE DOS DESFECHOS APÓS A CONVERSÃO DE IMUNOSSUPRESSÃO PARA INIBIDOR DE MTOR.,Perfil dos Transplantados Renais com Infecção ou Doença por Citomegalovírus Tratados com Foscarnet e Análise dos Desfechos após a Conversão de Imunossupressão para Inibidor de mTOR
72794,USE OF CENTRAL VENOUS CATHETERS IS STRONGLY ASSOCIATED WITH HOSPITALIZATIONS DUE TO INFECTIONS OF ANY CAUSE IN INCIDENT DIALYSIS PATIENTS,Use of Central Venous Catheters is Strongly Associated With Hospitalizations Due to Infections of Any Cause in Incident Dialysis Patients
72819,ACIDOSE METABÓLICA EM HEMODIÁLISE: PREVALÊNCIA E FATORES DE RISCO,Acidose Metabólica em Hemodiálise: Prevalência e Fatores de Risco
72822,LESÃO RENAL AGUDA POR INFILTRAÇÃO RENAL LINFOMATOSA: RELATO DE CASO,Lesão Renal Aguda por Infiltração Renal Linfomatosa: Relato de Caso
72823,É IMPORTANTE AVALIAR INTERAÇÕES MEDICAMENTOSAS EM PACIENTES HEMODIALISADOS?,É Importante Avaliar Interações Medicamentosas em Pacientes Hemodialisados?
72830,PERFURAÇÃO INTESTINAL POR HISTOPLASMA CAPSULATUM EM PACIENTE COM VASCULITE ANCA POSITIVO – RELATO DE CASO,Perfuração Intestinal por Histoplasma Capsulatum em Paciente com Vasculite Anca Positivo – Relato de Caso
72836,ASSOCIAÇÃO DO MALNUTRITION-INFLAMMATION SCORE – MIS COM A QUALIDADE DE VIDA DE IDOSOS EM HEMODIÁLISE NA REGIÃO METROPOLITANA DO RECIFE,Associação do Malnutrition-Inflammation Score – MIS com a Qualidade de Vida de Idosos em Hemodiálise na Região Metropolitana do Recife
72881,PERFIL LABORATORIAL DOS PACIENTES COM RISCO DE DOENÇA RENAL CRÔNICA NO INTERIOR DA AMAZÔNIA,Perfil Laboratorial dos Pacientes com Risco de Doença Renal Crônica no Interior da Amazônia
72889,"GLOMERULOSCLEROSE FOCAL E SEGMENTAR “TIP LESION” REFRATÁRIA A PREDNISONA E CICLOSPORINA, COM RESPOSTA PARCIAL AO MICOFENOLATO E REMISSÃO APÓS GRAVIDEZ.","Glomerulosclerose Focal e Segmentar “Tip Lesion” Refratária a Prednisona e Ciclosporina, com Resposta Parcial Ao Micofenolato e Remissão Após Gravidez"
72891,PREVALÊNCIA E FATORES DE RISCO PARA A DESNUTRIÇÃO E INFLAMAÇÃO EM IDOSOS EM HEMODIÁLISE,Prevalência e Fatores de Risco para a Desnutrição e Inflamação em Idosos em Hemodiálise
72892,AVALIAÇÃO DA FARMACOTERAPIA NA DRC: UM CRITÉRIO A SER ADOTADO NO BRASIL?,Avaliação da Farmacoterapia na DRC: um Critério a Ser Adotado no Brasil?
72897,ANÁLISE DA SOBREVIDA EM DOIS ANOS DE PACIENTES MUITO IDOSOS EM PROGRAMA DE HEMODIÁLISE DIÁRIA,Análise da Sobrevida em Dois Anos de Pacientes Muito Idosos em Programa de Hemodiálise Diária
72899,ANÁLISES DOS TRANSPLANTES RENAIS DE DOADOR VIVO PREEMPTIVOS REALIZADOS NO PERÍODO DE 2011 A 1017.,Análises dos Transplantes Renais de Doador Vivo Preemptivos Realizados no Período de 2011 a 1017
72902,GLOMERULONEFRITE CRESCÊNTICA POR DOENÇA POR ANTICORPO ANTI-MEMBRANA BASAL GLOMERULAR ASSOCIADA A VASCULITE ANCA RELACIONADA.,Glomerulonefrite Crescêntica por Doença por Anticorpo Anti-Membrana Basal Glomerular Associada a Vasculite ANCA Relacionada
72907,AVALIAÇÃO METABÓLICA E VOLÊMICA NO MAIOR INTERVALO INTERDIALÍTICO DE PACIENTES EM HEMODIÁLISE COM E SEM FUNÇÃO RENAL RESIDUAL,Avaliação Metabólica e Volêmica no Maior Intervalo Interdialítico de Pacientes em Hemodiálise Com e Sem Função Renal Residual
72916,NEFROPATIA POR IGA ASSOCIADA A SÍNDROME DE EVANS,Nefropatia por IGA Associada a Síndrome de Evans
72918,O TRATAMENTO COM DOXICICLINA RECUPERA A FUNÇÃO RENAL DE RATOS WISTAR NA INTOXICAÇÃO EXPERIMENTAL COM VENENO DE BOTHROPS JARARACUSSU,O Tratamento com Doxiciclina Recupera a Função Renal de Ratos Wistar na Intoxicação Experimental com Veneno de Bothrops Jararacussu
72920,PREVALÊNCIA DE FATORES DE RISCO PARA DOENÇA RENAL CRÔNICA EM BRASILEIROS USUÁRIOS DE MEDICAMENTOS ANTI-HIPERTENSIVOS POTENCIALMENTE NEFROTÓXICOS: RESULTADOS DE UM INQUÉRITO POPULACIONAL,Prevalência de Fatores de Risco para Doença Renal Crônica em Brasileiros Usuários de Medicamentos Anti-Hipertensivos Potencialmente Nefrotóxicos: Resultados de um Inquérito Populacional
72921,HIPERCALCEMIA NA INTOXICAÇÃO POR VITAMINA D: ATENÇÃO À POLIFARMÁCIA NO IDOSO.,Hipercalcemia na Intoxicação por Vitamina D: Atenção à Polifarmácia no Idoso
72925,HIPERCALCEMIA GRAVE E REFRATÁRIA SECUNDÁRIA A LINFOMA DE CÉLULAS T: RELATO DE CASO,Hipercalcemia Grave e Refratária Secundária a Linfoma de Células T: Relato de Caso
72929,TUBERCULOSE MILIAR COM APRESENTAÇÃO ÓSSEA VERTEBRAL: RELATO DE CASO,Tuberculose Miliar com Apresentação Óssea Vertebral: Relato de Caso
72930,GLA-RICH PROTEIN: UM NOVO MARCADOR CARDIOPROTECTOR NUMA POPULAÇÃO DE DIABÉTICOS COM DOENÇA RENAL CRÓNICA,Gla-Rich Protein: um Novo Marcador Cardioprotector Numa População de Diabéticos com Doença Renal Crónica
72932,AVALIAÇÃO DE QUALIDADE DE VIDA PELO KDQOL-SF® EM PACIENTES PORTADORES DE DOENÇA RENAL CRÔNICA EM HEMODIÁLISE,Avaliação de Qualidade de Vida pelo KDQOL-SF® em Pacientes Portadores de Doença Renal Crônica em Hemodiálise
72933,ANÁLISE DO SISTEMA DE NOTIFICAÇÃO DE INCIDENTES DE UMA UNIDADE SATÉLITE DE HEMODIÁLISE,Análise do Sistema de Notificação de Incidentes de uma Unidade Satélite de Hemodiálise
72939,LESÃO RENAL AGUDA POR EVEROLIMUS EM PACIENTE COM NEOPLASIA DE MAMA,Lesão Renal Aguda por Everolimus em Paciente com Neoplasia de Mama
72941,RETORNO DE UMA VELHA CONHECIDA:GLOMEROLOPATIA M EMBRANOSA SECUNDÁRIA A SÍFILIS,Retorno de uma Velha Conhecida: Glomerolopatia M Embranosa Secundária a Sífilis
72947,INIQUIDADE NO ACESSO A DIÁLISE NO BRASIL : ANÁLISE COMPARATIVA DOS ANOS 2002 E 2017,Iniquidade no Acesso a Diálise no Brasil: Análise Comparativa dos Anos 2002 e 2017
72949,UTILIZAÇÃO DA AVALIAÇÃO SUBJETIVA GLOBAL MODIFICADA NA AVALIAÇÃO DO ESTADO NUTRICIONAL DE PACIENTES DIALÍTICOS INTERNADOS EM UM HOSPITAL DE ALAGOAS,Utilização da Avaliação Subjetiva Global Modificada na Avaliação do Estado Nutricional de Pacientes Dialíticos Internados em um Hospital de Alagoas
72950,SÍNDROME DE FANCONI E FRATURAS ÓSSEAS RELACIONADAS AO USO DE TENOFOVIR,Síndrome de Fanconi e Fraturas Ósseas Relacionadas ao Uso de Tenofovir
72952,PERCENTAGEM MANTIDA DE MULHERES EM DIÁLISE NO BRASIL: UMA POSSÍVEL INIQUIDADE ?,Percentagem Mantida de Mulheres em Diálise no Brasil: uma Possível Iniquidade?
72955,REMOÇÃO DE VANCOMICINA POR HEMODIÁLISE EM PACIENTES COM LESÃO RENAL AGUDA,Remoção de Vancomicina por Hemodiálise em Pacientes com Lesão Renal Aguda
72956,INJURIA RENAL AGUDA ASSOCIADA À HIPERVITAMINOSE D,Injuria Renal Aguda Associada à Hipervitaminose D
72959,PERFIL DAS INTERCORRÊNCIAS INTRA-DIALÍTICAS EM PACIENTES SUBMETIDOS A HEMODIALISE NA CIDADE DO RIO DE JANEIRO,Perfil das Intercorrências Intra-Dialíticas em Pacientes Submetidos a Hemodialise na Cidade do Rio de Janeiro
72965,ESTRATÉGIAS DE RACIONAMENTO DE INSUMOS EM CENTROS DE HEMODIÁLISE DURANTE GRAVE CRISE DE ABASTECIMENTO NO BRASIL - O QUE VOCÊ FARIA?,Estratégias de Racionamento de Insumos em Centros de Hemodiálise Durante Grave Crise de Abastecimento no Brasil - O que Você Faria?
72966,FATORES ASSOCIADOS À QUALIDADE DE VIDA RELACIONADA À SAÚDE EM PACIENTES EM DIÁLISE: O FOCO DEVE SER O HUMOR?,Fatores Associados à Qualidade de Vida Relacionada à Saúde em Pacientes em Diálise: o Foco Deve Ser o Humor?
72969,EXERCÍCIOS AERÓBICOS DE INTENSIDADE LEVE E MODERADA ATENUAM ALTERAÇÕES DA FUNÇÃO RENAL E ESPOLIAÇÃO ELETROLÍTICA EM RATAS COM INJÚRIA RENAL AGUDA INDUZIDA POR CISPLATINA,Exercícios Aeróbicos de Intensidade Leve e Moderada Atenuam Alterações da Função Renal e Espoliação Eletrolítica em Ratas com Injúria Renal Aguda Induzida por Cisplatina
72975,A INFLUÊNCIA DA IDADE NA RELAÇÃO PTH/VITAMINA D EM PACIENTES COM DOENÇA RENAL CRÔNICA EM TERAPIA NÃO DIALÍTICA.,A Influência da Idade na Relação PTH/Vitamina D em Pacientes com Doença Renal Crônica em Terapia Não Dialítica
72976,ESTUDO COMPARATIVO ENTRE OS EFEITOS DO EXERCÍCIO AERÓBICO DE INTENSIDADE LEVE E MODERADA SOBRE AS LESÕES HISTOPATOLÓGICAS DO CÓRTEX RENAL INDUZIDAS POR CISPLATINA EM RATAS WISTAR,Estudo Comparativo entre os Efeitos do Exercício Aeróbico de Intensidade Leve e Moderada sobre as Lesões Histopatológicas do Córtex Renal Induzidas por Cisplatina em Ratas Wistar
72977,"PERFIL EPIDEMIOLÓGICO DOS PACIENTES DIALISADOS EM UNIDADES DE INTERNAÇÃO HOSPITALAR. A EXPERIÊNCIA DA OPERADORA PREVENT SENIOR, ESPECIALISTA EM ATENDIMENTO DE TERCEIRA IDADE NO BRASIL, EM 2017.","Perfil Epidemiológico dos Pacientes Dialisados em Unidades de Internação Hospitalar: a Experiência da Operadora Prevent Senior, Especialista em Atendimento de Terceira Idade no Brasil, em 2017"
72978,"PERFIL EPIDEMIOLÓGICO DOS PACIENTES MAIORES DE 80 ANOS DIALISADOS EM UNIDADES DE INTERNAÇÃO HOSPITALAR NO ANO DE 2017. A EXPERIÊNCIA DA OPERADORA PREVENT SENIOR, ESPECIALISTA EM ATENDIMENTO DE TERCEIRA IDADE NO BRASIL.","Perfil Epidemiológico dos Pacientes Maiores de 80 Anos Dialisados em Unidades de Internação Hospitalar no Ano de 2017: a Experiência da Operadora Prevent Senior, Especialista em Atendimento de Terceira Idade no Brasil"
72979,EFEITOS BENÉFICOS DE EXERCÍCIOS AERÓBICOS DE INTENSIDADE LEVE E MODERADA SOBRE PARÂMETROS CARDIOVASCULARES E INFILTRAÇÃO DE CÉLULAS IMUNOLÓGICAS NO TECIDO RENAL DE RATAS COM INJÚRIA RENAL AGUDA INDUZIDA POR CISPLATINA,Efeitos Benéficos de Exercícios Aeróbicos de Intensidade Leve e Moderada sobre Parâmetros Cardiovasculares e Infiltração de Células Imunológicas no Tecido Renal de Ratas com Injúria Renal Aguda Induzida por Cisplatina
72980,O AUTOCUIDADO DOMICILIAR POR PACIENTES COM FÍSTULA ARTERIOVASCULAR,O Autocuidado Domiciliar por Pacientes com Fístula Arteriovascular
72987,ABORDAGEM MULTIDISCIPLINAR NO MANEJO DAS SÍNDROMES DEPRESSIVO-ANSIOSAS EM PACIENTES PORTADORES DE DOENÇA RENAL CRÔNICA (DRC-V) E SUA CORRELAÇÃO COM DESFECHOS BIOLÓGICOS,Abordagem Multidisciplinar no Manejo das Síndromes Depressivo-Ansiosas em Pacientes Portadores de Doença Renal Crônica (DRC-V) e sua Correlação com Desfechos Biológicos
72988,AVALIAÇÃO E CLASSIFICAÇÃO DA FUNÇÃO RENAL E SUA RELAÇÃO COM O DESFECHO DO PACIENTE,Avaliação e Classificação da Função Renal e sua Relação com o Desfecho do Paciente
72992,HIPERTENSÃO ARTERIAL SISTÓLICA COMO FATOR DETERMINANTE DE MAIOR INFLUÊNCIA NA PROGRESSÃO DA DOENÇA RENAL CRÔNICA EM TRATAMENTO CONSERVADOR,Hipertensão Arterial Sistólica como Fator Determinante de Maior Influência na Progressão da Doença Renal Crônica em Tratamento Conservador
72996,PLASMAFERESE TERAPÊUTICA EM GESTANTE COM HIPERTRIGLICERIDEMIA- RELATO DE CASO,Plasmaferese Terapêutica em Gestante com Hipertrigliceridemia - Relato de Caso
73000,ASSOCIAÇÃO DE DOENÇA RENAL DO DIABETES COM OS MICRORNAS MIR-15A-5P E MIR-30E-5P NO PLASMA E URINA DE PACIENTES COM DIABETES MELITO TIPO 1,Associação de Doença Renal do Diabetes com os Micrornas miR-15a-5p e miR-30e-5p no Plasma e Urina de Pacientes com Diabetes Melito Tipo 1
73011,IMPACTO GEOGRÁFICO E A RELAÇÃO COM A QUALIDADE DE VIDA DOS PACIENTES RENAIS CRÔNICOS EM TERAPIA HEMODIALÍTICA,Impacto Geográfico e a Relação com a Qualidade de Vida dos Pacientes Renais Crônicos em Terapia Hemodialítica
73013,ACIDOSE TUBULAR RENAL DISTAL ASSOCIADA A PARALISIA HIPOCALÊMICA PERIÓDICA SECUNDÁRIA A SÍNDROME DE SJÖGREN,Acidose Tubular Renal Distal Associada a Paralisia Hipocalêmica Periódica Secundária a Síndrome de Sjögren
73016,"COMPARAÇÃO DE VARIÁVEIS ANTROPOMÉTRICAS, BIOQUÍMICAS E INFLAMATÓRIAS EM PACIENTES SUBMETIDOS À HEMODIÁLISE DE ACORDO COM A FORÇA DE PREENSÃO PALMAR MANUAL","Comparação de Variáveis Antropométricas, Bioquímicas e Inflamatórias em Pacientes Submetidos à Hemodiálise de Acordo com a Força de Preensão Palmar Manual"
73018,DESAFIOS NA DIÁLISE PERITONEAL: DADOS DE UM SERVIÇO DE NEFROLOGIA,Desafios na Diálise Peritoneal: Dados de um Serviço de Nefrologia
73020,PROJETO “EU AINDA QUERO”: UMA ESTRATÉGIA DA EQUIPE MULTIDISCIPLINAR PARA MANUTENÇÃO DA SAÚDE INTEGRAL DO PACIENTE EM HEMODIÁLISE,Projeto “Eu Ainda Quero”: uma Estratégia da Equipe Multidisciplinar para Manutenção da Saúde Integral do Paciente em Hemodiálise
73022,ABDOMEN AGUDO EM PACIENTES NA UTI SUBMETIDOS À HEMODIÁLISE,Abdomen Agudo em Pacientes na UTI Submetidos à Hemodiálise
73023,"ÍNDICE DE MASSA CORPÓREA EM PACIENTES ATENDIDOS EM LIGA ACADÊMICA: RELAÇÃO COM DISFUNÇÃO RENAL, DISLIPIDEMIA E CONTROLE PRESSÓRICO","Índice de Massa Corpórea em Pacientes Atendidos em Liga Acadêmica: Relação com Disfunção Renal, Dislipidemia e Controle Pressórico"
73024,CHAMADO DO NEFROLOGISTA AOS FINAIS DE SEMANA E MORTALIDADE EM PACIENTES COM INJURIA RENAL AGUDA,Chamado do Nefrologista aos Finais de Semana e Mortalidade em Pacientes com Injuria Renal Aguda
73027,NOVA MUTAÇÃO ASSOCIADA A SÍNDROME DE ALPORT LIGADA AO X EM FAMILIA COM HEMATÚRIA NO INTERIOR DO ESPÍRITO SANTO,Nova Mutação Associada a Síndrome de Alport Ligada ao X em Familia com Hematúria no Interior do Espírito Santo
73030,QUAL A VIA DE ACESSO PARA DIÁLISE QUE MAIS INTERFERE NA AUTOIMAGEM E SEXUALIDADE FEMININA?,Qual a Via de Acesso para Diálise que Mais Interfere na Autoimagem e Sexualidade Feminina?
73033,O STRAIN DO ÁTRIO ESQUERDO AUMENTA A ACURÁCIA DO DIAGNÓSTICO DA DISFUNÇÃO DIASTÓLICA EM PACIENTES COM DOENÇA RENAL CRÔNICA,O Strain do Átrio Esquerdo Aumenta a Acurácia do Diagnóstico da Disfunção Diastólica em Pacientes com Doença Renal Crônica
73035,"UTILIZAÇÃO DE ""PHANTOMS"" CASEIROS NO TREINAMENTO DO ACESSO VASCULAR GUIADO POR ULTRASSONOGRAFIA: TREINAMENTO DE USUÁRIOS INEXPERIENTES","Utilização de ""Phantoms"" Caseiros no Treinamento do Acesso Vascular Guiado por Ultrassonografia: Treinamento de Usuários Inexperientes"
73036,PODOCITOPATIA ASSOCIADA AO USO DE ETANERCEPT,Podocitopatia Associada ao Uso de Etanercept
73038,NEFROPATIA POR ANTICOAGULANTE OU DOENÇA DE BEHÇET,Nefropatia por Anticoagulante ou Doença de Behçet
73041,COMPARAÇÃO ENTRE VÁRIOS MÉTODOS DE ESTIMATIVA DA TAXA DE FILTRAÇÃO GLOMERULAR EM PACIENTES COM DOENÇA RENAL CRÔNICA NO BRASIL,Comparação entre Vários Métodos de Estimativa da Taxa de Filtração Glomerular em Pacientes com Doença Renal Crônica no Brasil
73045,ESTENOSE DE JUNÇÃO URETEROPÉLVICA CONGÊNITA ASSOCIADA À SÍNDROME DE DUPLICAÇÃO 10Q: RELATO DE CASO.,Estenose de Junção Ureteropélvica Congênita Associada à Síndrome de Duplicação 10q: Relato de Caso.
73050,EXTENSAS CALCIFICAÇÕES CEREBRAIS POR HIPOPARATIREOIDISMO PÓS-CIRÚRGICO: REFLEXOS DE 40 ANOS SEM TRATAMENTO ADEQUADO,Extensas Calcificações Cerebrais por Hipoparatireoidismo Pós-Cirúrgico: Reflexos de 40 Anos Sem Tratamento Adequado
73052,ALELOS DE RISCO DE APOL1 SÃO CRÍTICOS PARA O DESENVOLVIMENTO DE GLOMERULOPATIA COLAPSANTE EM POPULAÇÃO PEDIÁTRICA BRASILEIRA,Alelos de Risco de APOL1 São Críticos para o Desenvolvimento de Glomerulopatia Colapsante em População Pediátrica Brasileira
73053,EFEITO DO FRUTOOLIGOSSACARÍDEO NA FUNÇÃO ENDOTELIAL DE PACIENTES NA FASE NÃO DIALÍTICA DA DOENÇA RENAL CRÔNICA,Efeito do Frutooligossacarídeo na Função Endotelial de Pacientes na Fase Não Dialítica da Doença Renal Crônica
73055,TRATAMENTO DE INSUFICIÊNCIA CARDÍACA GRAVE COM DIÁLISE PERITONEAL- RELATO DE CASO,Tratamento de Insuficiência Cardíaca Grave com Diálise Peritoneal - Relato de Caso
73056,IMPACTO DO CONTROLE DA HEMOGLOBINA GLICADA NA PROGRESSÃO DA DOENÇA RENAL CRÔNICA,Impacto do Controle da Hemoglobina Glicada na Progressão da Doença Renal Crônica
73061,RELAÇÃO ENTRE A HIPOVITAMINOSE D E PROGRESSÃO DA DOENÇA RENAL CRÔNICA,Relação entre a Hipovitaminose-D e Progressão da Doença Renal Crônica
73062,CRIOGLOBULINEMIA MISTA SECUNDÁRIA A MACROGLOBULINEMIA DE WALDENSTROM CAUSANDO GLOMERULONEFRITE RAPIDAMENTE PROGRESSIVA: RELATO DE CASO,Crioglobulinemia Mista Secundária a Macroglobulinemia de Waldenstrom Causando Glomerulonefrite Rapidamente Progressiva: Relato de Caso
73070,CATETER VENOSO CENTRAL PARA HEMODIÁLISE – ANÁLISE DE COMPLICAÇÕES LOCAIS E SISTÊMICAS EM PACIENTES DIALÍTICOS EM UMA UNIDADE DE NEFROLOGIA DO DISTRITO FEDERAL,Cateter Venoso Central para Hemodiálise – Análise de Complicações Locais e Sistêmicas em Pacientes Dialíticos em uma Unidade de Nefrologia do Distrito Federal
73071,PROTOCOLO DE EXAME FÍSICO: UMA FERRAMENTA ÚTIL NA AVALIAÇÃO DA FUNCIONALIDADE DE FÍSTULAS ARTERIOVENOSAS PARA HEMODIÁLISE,Protocolo de Exame Físico: uma Ferramenta Útil na Avaliação da Funcionalidade de Fístulas Arteriovenosas para Hemodiálise
73073,ANÁLISE DE 3 ANOS DE EXPERIÊNCIA COM O USO DA MÁQUINA DE PERFUSÃO APÓS LONGO TEMPO DE ISQUEMIA FRIA EM UMA INSTITUIÇÃO,Análise de 3 Anos de Experiência com o Uso da Máquina de Perfusão após Longo Tempo de Isquemia Fria em uma Instituição
73074,APLICAÇÃO DE FERRAMENTAS SIMPLES PARA ESTIMAR O PROGNÓSTICO DE UMA POPULAÇÃO IDOSA EM HEMODIÁLISE,Aplicação de Ferramentas Simples para Estimar o Prognóstico de uma População Idosa em Hemodiálise
73079,HIPONATREMIA CRÔNICA EM PACIENTE COM AGENESIA DE CORPO CALOSO: UMA CAUSA RARA DE SÍNDROME DA ANTIDIURESE INAPROPRIADA (SIAD),Hiponatremia Crônica em Paciente com Agenesia de Corpo Caloso: uma Causa Rara de Síndrome da Antidiurese Inapropriada (SIAD)
73080,IMPACTO CLÍNICO DA APLICAÇÃO DE UM PROTOCOLO DE DIAGNÓSTICO E TRATAMENTO PREEMPTIVO DA INFECÇÃO PELO CITOMEGALOVIRUS,Impacto Clínico da Aplicação de um Protocolo de Diagnóstico e Tratamento Preemptivo da Infecção pelo Citomegalovirus
73082,"AVALIAÇÃO DAS CARACTERÍSTICAS DO TRANSPORTE DA MEMBRANA PERITONEAL POR MEIO DA COMPARAÇÃO DE TRÊS MÉTODOS (PET TRADICIONAL , MINI-PET E PET MODIFICADO)","Avaliação das Características do Transporte da Membrana Peritoneal por Meio da Comparação de Três Métodos (PET Tradicional, Mini-PET e PET Modificado)"
73085,PADRÃO HISTOPATOLÓGICO DE MICROANGIOPATIAS TROMBÓTICAS E RELAÇÕES COM A ETIOLOGIA,Padrão Histopatológico de Microangiopatias Trombóticas e Relações com a Etiologia
73086,AUMENTO DA CONCENTRAÇÃO DE CÁLCIO NO DIALISATO MELHORA O CONTROLE DE PTH DE PACIENTES EM HEMODIÁLISE,Aumento da Concentração de Cálcio no Dialisato Melhora o Controle de PTH de Pacientes em Hemodiálise
73092,DOENTE RENAL CRÔNICO COM PERITONITE ESCLEROSANTE ENCAPSULANTE SECUNDÁRIA À DIÁLISE PERITONEAL – RELATO DE CASO,Doente Renal Crônico com Peritonite Esclerosante Encapsulante Secundária à Diálise Peritoneal – Relato de Caso
73093,CORRELAÇÃO GENÓTIPO-FENÓTIPO EM PACIENTES COM SÍNDROME DE BARTTER DE UM CENTRO TERCIÁRIO,Correlação Genótipo-Fenótipo em Pacientes com Síndrome de Bartter de um Centro Terciário
73095,CORRELAÇÃO ENTRE ESPESSURA MÉDIO-INTIMAL DE CARÓTIDAS E ESCORE DE CALCIFICAÇÃO CORONARIANA COM MARCADORES DE LESÃO RENAL ENTRE AFRODESCENDENTES HIPERTENSOS DE COMUNIDADES REMANESCENTES DE QUILOMBO,Correlação entre Espessura Médio-Intimal de Carótidas e Escore de Calcificação Coronariana com Marcadores de Lesão Renal entre Afrodescendentes Hipertensos de Comunidades Remanescentes de Quilombo
73108,ASSOCIAÇÃO DOS NÍVEIS SÉRICOS DE MAGNÉSIO COM MORTALIDADE EM PACIENTES COM DOENÇA RENAL CRÔNICA EM TRATAMENTO HEMODIALITICO,Associação dos Níveis Séricos de Magnésio com Mortalidade em Pacientes com Doença Renal Crônica em Tratamento Hemodialitico
73109,PERFIL CLINICO-EPIDEMIOLÓGICO DOS PACIENTES COM DOENÇA RENAL CRÔNICA EM PROGRAMA DE ATENDIMENTO MULTIPROFISSIONAL,Perfil Clinico-Epidemiológico dos Pacientes com Doença Renal Crônica em Programa de Atendimento Multiprofissional
73117,INFLAMAÇÃO NA DOENÇA RENAL CRÔNICA: RELAÇÃO ENTRE HIPERPARATIREOIDISMO SECUNDÁRIO E PROTEÍNA C REATIVA NA HEMODIÁLISE E DIÁLISE PERITONIAL.,Inflamação na Doença Renal Crônica: Relação entre Hiperparatireoidismo Secundário e Proteína C Reativa na Hemodiálise e Diálise Peritonial.
73122,CONSUMO ALIMENTAR DE PACIENTES SUBMETIDOS À HEMODIÁLISE EM FLORIANÓPOLIS/SC,Consumo Alimentar de Pacientes Submetidos à Hemodiálise em Florianópolis-SC
73133,ASSOCIAÇÃO ENTRE A CORREÇÃO DO VOLUME EXTRACELULAR AVALIADO PELA BIOIMPEDÂNCIA E A SOBREVIDA DOS PACIENTES EM HEMODIÁLISE DIÁRIA,Associação entre a Correção do Volume Extracelular Avaliado pela Bioimpedância e a Sobrevida dos Pacientes em Hemodiálise Diária
73134,ANÁLISE DA SOBREVIDA EM DOIS ANOS DE 608 PACIENTES EM HEMODIÁLISE DIÁRIA NO BRASIL,Análise da Sobrevida em Dois Anos de 608 Pacientes em Hemodiálise Diária no Brasil
73136,EFEITO DA HEMODIÁLISE SOBRE OS NÍVEIS SÉRICOS DE ÁCIDOS GRAXOS LIVRES NÃO ESTERIFICADOS EM PACIENTES COM INSUFICIÊNCIA RENAL AGUDA E CRÔNICA,Efeito da Hemodiálise Sobre os Níveis Séricos de Ácidos Graxos Livres Não Esterificados em Pacientes com Insuficiência Renal Aguda e Crônica
73139,TESTE FUNCIONAL DA ALBUMINA PARA EMPREGO CLÍNICO BASEADO NO DESEQUILÍBRIO SÉRICO DOS ÁCIDOS GRAXOS NÃO-ESTERIFICADOS,Teste Funcional da Albumina para Emprego Clínico Baseado no Desequilíbrio Sérico dos Ácidos Graxos Não-Esterificados
73146,POSITIVE FLUID BALANCE PRECEDES DETECTION OF ACUTE KIDNEY INJURY BY KIDNEY DISEASE IMPROVING GLOBAL OUTCOMES CRITERIA: A PROSPECTIVE STUDY IN CRITICALLY ILL PATIENTS,Positive Fluid Balance Precedes Detection of Acute Kidney Injury by Kidney Disease Improving Global Outcomes Criteria: a Prospective Study in Critically Ill Patients
73147,NEFROPATIA MEMBRANOSA IDIOPÁTICA ANTI-PLA2R POSITIVO EM PACIENTE HIV DE LONGA DATA,Nefropatia Membranosa Idiopática Anti-PLA2R Positivo em Paciente HIV de Longa Data
